"","alabama","alaska","arizona","arkansas","california","colorado","connecticut","delaware","florida","georgia","hawaii","idaho","illinois","indiana","iowa","kansas","kentucky","louisiana","maine","maryland","massachusetts","michigan","minnesota","mississippi","missouri","montana","nebraska","nevada","new hampshire","new jersey","new mexico","new york","north carolina","north dakota","ohio","oklahoma","oregon","pennsylvania","rhode island","south carolina","south dakota","tennessee","texas","utah","vermont","virginia","washington","west virginia","wisconsin","wyoming"
"2021-07-19",0.0085284361083663,0.00585507385054918,0.0066344453287578,0.012879564080371,0.00818206938141648,0.00581785655741121,0.00718203050694096,0.0056546041956778,0.0101388940557378,0.00619109740659292,0.00551073825882566,0.00387297048512505,0.00728563400635157,0.00557501917272745,0.0044688390431908,0.018147717685083,0.00731488181879023,0.0102649203212704,0.00442154957700125,0.00820627290892009,0.0055798669946172,0.00459566508261808,0.00460991958340544,0.00781723294095826,0.009897794320357,0.00422678984784492,0.00875203162931502,0.0101694524563042,0.00402769412029468,0.00734379696899076,0.00728945946474414,0.00697087026894459,0.00643918851145738,0.00471877616256945,0.00417390988185575,0.00651401033770528,0.00499681464254409,0.0068118126019324,0.00639418479630645,0.00804657240623581,0.00594692418208598,0.00662104231053419,0.00927324815548802,0.00598440466157074,0.0154810421337556,0.0065976948794795,0.0111033733500917,0.00226725263050408,0.00490422046862189,0.00527205624448173
"2021-07-26",0.00912692464183995,0.00534348536316973,0.00635084452383573,0.0154151826957616,0.00776299020179148,0.00537982640635028,0.00719549365871527,0.00520043870999544,0.010539471639866,0.00638714309489224,0.00517984676580934,0.00403510784442648,0.00651098212324811,0.00557661597164323,0.00457327412703997,0.0225567858459473,0.00786248232581033,0.0120979763783897,0.0044226654724106,0.00675176324251366,0.00521697270207935,0.00502290159957232,0.00460065479449723,0.00896930899629017,0.0115079150419361,0.00416644055173291,0.00683206438352199,0.00987157793306573,0.00439505159552287,0.00766759098825853,0.00675830027150521,0.00683340186405975,0.00712532432043832,0.00514656287808603,0.00421632118811542,0.00664422357404186,0.00449174521787395,0.00669341303136567,0.00622922686411903,0.00684656401579113,0.0061820430244874,0.0068106333211015,0.0101041937646247,0.00537343283973152,0.00832065949880527,0.00653340470567753,0.00840405768012761,0.00142957023056702,0.00479163868581421,0.00550142632771153
"2021-08-02",0.0128031065521697,0.0040927078990356,0.00684090341745668,0.0168145446158863,0.00958050373424953,0.00676207417738893,0.00832667889008655,0.0083100217301112,0.014827260432512,0.011910140530334,0.00453995841431994,0.00534171952335254,0.00921272483252407,0.00641779478653324,0.00562713347088971,0.0095612762647624,0.00921598335419804,0.0182817307026295,0.00566354116761344,0.00755531222294266,0.00606804233527356,0.00410369348434648,0.00631548299605364,0.01143692738502,0.0112437978905822,0.00518629687362577,0.00888178708938342,0.0111146967880848,0.00617410611519654,0.00882338702504675,0.00904413283105108,0.00900673146679932,0.00906323786117655,0.00542344323690198,0.00515309134150619,0.0108929279491813,0.0057922056306498,0.00860514721579592,0.00982479060490239,0.00876179954839208,0.00684896666399144,0.00892684825426911,0.0118683753737298,0.008620824103123,0.00580138431927486,0.00839105390076456,0.00809117081487554,0.00165890409659475,0.00589135059323987,0.00598349226534706
"2021-08-09",0.0177759966226035,0.00631540096644772,0.0100561678658478,0.0194939764146379,0.00979337457171165,0.00754158551459904,0.00846046896084383,0.0079762652963141,0.0167390540260364,0.00944636000656657,0.00618841251186548,0.00585988758103371,0.00856617213895304,0.00676983324517518,0.00754309730053533,0.00976654078482443,0.0115088995994111,0.0204551976275998,0.00608460570207676,0.00878577761310556,0.00641668200942386,0.00523047441252038,0.00771894336368047,0.021384346012246,0.0101915655874089,0.00618650458748215,0.00932481668810303,0.0116088276048356,0.00451345911006089,0.00953267155960411,0.00950625921331687,0.0102282558961827,0.0095826845017641,0.00604675210153505,0.00624051466751076,0.0126215228769683,0.0066881837345477,0.00853500186572571,0.00940850191766546,0.0110893710545973,0.00858862002195196,0.0107428804713425,0.0130839273343686,0.00983918067547984,0.00545762825947252,0.00784416272753889,0.00777828394962345,0.00208186047238312,0.00747505252957784,0.00590746752966261
"2021-08-16",0.0146176413902392,0.00620604337395512,0.00909336082169426,0.015166657609308,0.00968991291631453,0.00746761094795802,0.00859201517297205,0.00789719069507601,0.0148192521400183,0.008744400595135,0.0067816864801338,0.00651347320886481,0.00877592888977835,0.00616854561623738,0.00762677214768611,0.00948576088948874,0.0107357901977159,0.0182677485816752,0.00664106554620849,0.00777580024083312,0.00612636657539358,0.00536585233973011,0.00741555477378666,0.0139801468273262,0.0104284726435895,0.00638205501984509,0.00863933565204445,0.00966866613249459,0.00498708916821295,0.00910878961157102,0.00851619278443783,0.0102494859424452,0.00979730902231523,0.00645616760840981,0.00633838362234903,0.0152000103109171,0.005253291042092,0.00760709917810428,0.00987387679931581,0.0116196005449128,0.00769109905624653,0.0108664678920174,0.0142700268358806,0.00711955677522912,0.00511387219967019,0.00919381703678476,0.00746539708437138,0.00230784639876082,0.00666834523156467,0.00615454792063709
"2021-08-23",0.0141559007053578,0.00476252315305279,0.00841130380532723,0.0126698089074042,0.00882170056592361,0.00684559945099063,0.00737668524301129,0.00767537103446009,0.0124280784330304,0.0179697088455457,0.00588965669213036,0.00883012089655385,0.00712076030745699,0.00646324785334523,0.00660777732348252,0.00876424580391952,0.0116371542859113,0.0152708422872685,0.00726671090572023,0.0074611954321102,0.00595269962160336,0.00445375356831484,0.00638286327902246,0.018071339842192,0.00834747063427872,0.00657760545220804,0.00625514369254056,0.00911609671717926,0.00627559827051484,0.00883126796431961,0.0107219043612998,0.00946402563520376,0.0100496906775346,0.00626326991767074,0.005802243115381,0.0111436247574218,0.00985172854542614,0.00946782566365273,0.0101646181046876,0.0111455015757333,0.0075871041836459,0.0110874316571814,0.0115455709036742,0.0145831604780849,0.00477011613986785,0.00780632085758347,0.0071525102191193,0.00255113001333038,0.00622712082266626,0.0114088938573741
"2021-08-30",0.0151593301088986,0.00875680921884505,0.0077292467889602,0.0106560929735662,0.00878748330611517,0.00640869801984324,0.00944552289899803,0.00732518351469144,0.0111846047840143,0.00959093369455093,0.00638122655155268,0.00718720359919757,0.00770891571148298,0.00706706065266148,0.00599986688092499,0.0082428464628255,0.0117016173744139,0.0108301206721571,0.00822042951558236,0.00778109327652142,0.00580514799921016,0.00483275168554031,0.00531524042703496,0.0118508851539355,0.0064800760188144,0.00694344382088703,0.00760025806344887,0.0084400919953405,0.00527906297735328,0.00877306159854721,0.0115722359810934,0.00957721827895674,0.0112703140058756,0.00716477137030845,0.00579762342695332,0.013152737283139,0.00849223173469564,0.00903156532941873,0.00911398475118491,0.0110439228125703,0.0085614909247518,0.00829382879979336,0.0112420450339136,0.00976369621810392,0.00442636008006551,0.00719487590619856,0.00683962335386722,0.0027910656882499,0.0071358473105921,0.00778216839824521
"2021-09-06",0.0126898128461398,0.00787477188689691,0.00702228840604738,0.00909121334586342,0.00836451925268796,0.00597179658869585,0.00832990443686581,0.00667050743301252,0.00973963178709191,0.00889149372686762,0.00585946328481671,0.00690321840559801,0.00701392877945482,0.00636138693646181,0.00517849049307939,0.00736300652796094,0.0108736695814577,0.00955120833489288,0.00754828851401416,0.00705454142462056,0.00550384236321696,0.00458898129812012,0.00482114790468598,0.0103223158517937,0.00586332743944206,0.0065567872841694,0.00691942961360788,0.00776408727350173,0.00559181326031782,0.00778549546902284,0.00987145351385354,0.00939045298698783,0.0106365948251368,0.00659723224619519,0.00530921970040465,0.0113242553458188,0.0072929511726312,0.00872151585195082,0.00889545678951745,0.00995394189694747,0.00780413696124722,0.0077186860372865,0.00883202169301219,0.00879791625467333,0.0042188243703014,0.00663416014890249,0.00788113503367677,0.00269327795097166,0.00633961673073495,0.00709578598345771
"2021-09-13",0.010220295583381,0.00699273455494877,0.00631533002313457,0.00752633371816062,0.00794155519926074,0.00553489515754846,0.00721428597473359,0.00601583135133359,0.00829465879016956,0.00819205375918431,0.00533770001808073,0.00661923321199844,0.00631894184742666,0.00565571322026215,0.0043571141052338,0.00648316659309638,0.0100457217885015,0.00827229599762863,0.00687614751244595,0.00632798957271969,0.00520253672722377,0.00434521091069993,0.004327055382337,0.00879374654965192,0.00524657886006972,0.00617013074745176,0.0062386011637669,0.00708808255166297,0.00590456354328236,0.00679792933949848,0.00817067104661372,0.00920368769501892,0.010002875644398,0.00602969312208193,0.00482081597385599,0.00949577340849857,0.00609367061056676,0.0084114663744829,0.00867692882785,0.00886396098132466,0.00704678299774263,0.00714354327477964,0.00642199835211077,0.00783213629124274,0.00401128866053729,0.00607344439160642,0.00790654576498974,0.00259549021369341,0.00554338615087779,0.00640940356867021
"2021-09-20",0.00775077832062221,0.00611069722300064,0.00560837164022176,0.00596145409045783,0.00751859114583353,0.00509799372640107,0.00609866751260137,0.00536115526965466,0.00684968579324721,0.00749261379150101,0.00481593675134475,0.00633524801839888,0.0056239549153985,0.00495003950406248,0.0035357377173882,0.00560332665823183,0.00921777399554533,0.00699338366036439,0.00620400651087775,0.00560143772081883,0.00490123109123057,0.00410144052327975,0.00383296285998803,0.00726517724751012,0.00462983028069739,0.00578347421073413,0.00555777271392591,0.0064120778298242,0.0062173138262469,0.00581036320997412,0.0064698885793739,0.00901692240305001,0.00936915646365914,0.00546215399796867,0.00433241224730732,0.00766729147117833,0.00489439004850231,0.00810141689701499,0.00845840086618254,0.00777398006570184,0.00628942903423805,0.00656840051227279,0.00401197501120935,0.00686635632781215,0.00380375295077317,0.00551272863431034,0.00793195649630271,0.00249770247641516,0.00474715557102064,0.0057230211538827
"2021-09-27",0.00528126105786341,0.0052286598910525,0.00490141325730895,0.00439657446275504,0.00709562709240632,0.00466109229525368,0.00498304905046915,0.00470647918797573,0.00540471279632486,0.0067931738238177,0.00429417348460878,0.00605126282479932,0.00492896798337035,0.00424436578786281,0.00271436132954261,0.00472348672336727,0.00838982620258913,0.00571447132310014,0.00553186550930954,0.00487488586891797,0.00459992545523738,0.00385767013585956,0.00333887033763905,0.00573660794536833,0.00401308170132505,0.00539681767401649,0.00487694426408493,0.00573607310798544,0.00653006410921144,0.00482279708044975,0.00476910611213408,0.0088301571110811,0.00873543728292031,0.00489461487385541,0.00384400852075866,0.0058388095338581,0.00369510948643787,0.00779136741954707,0.00823987290451508,0.00668399915007903,0.00553207507073347,0.00599325774976593,0.00160195167030793,0.00590057636438157,0.00359621724100906,0.00495201287701427,0.00274133858479692,0.00239991473913691,0.00395092499116349,0.0050366387390952
"2021-10-04",0.00469715093352586,0.00494159621075942,0.00440132512364473,0.00442871704060303,0.00617198885519552,0.00474166553215845,0.00828572847010633,0.00658783853171816,0.00531443326640977,0.00444034300978684,0.00434643809609908,0.00545363487058389,0.00571709464646005,0.00388564305468969,0.00372353069820955,0.00653482597481768,0.00838982620258913,0.0044355589858359,0.00572900703162894,0.00577205541808366,0.00592484326811319,0.00135468045652401,0.003214571447215,0.00371688379849262,0.00567990369907394,0.00583563658683094,0.0024064209825435,0.00615098715779331,0.0123335032223759,0.00579339104432578,0.00611351712514468,0.00857066734465736,0.0102211233243365,0.00530665483910758,0.00400253227365665,0.00619590085446671,0.00456239922024536,0.0100153187133656,0.00823987290451508,0.00596537310093355,0.00683088059919133,0.00426054454023283,0.0045207800376888,0.00406524352471243,0.00434623046239597,0.00624215118026215,0.00473348739109007,0.00222358991756815,0.00409261831048665,0.0050366387390952
"2021-10-11",0.00469715093352586,0.00494159621075942,0.00440132512364473,0.00442871704060303,0.00617198885519552,0.00474166553215845,0.00828572847010633,0.00658783853171816,0.00531443326640977,0.00444034300978684,0.00434643809609908,0.00545363487058389,0.00571709464646005,0.00388564305468969,0.00372353069820955,0.00653482597481768,0.00838982620258913,0.0044355589858359,0.00572900703162894,0.00577205541808366,0.00592484326811319,0.00135468045652401,0.003214571447215,0.00371688379849262,0.00567990369907394,0.00583563658683094,0.0024064209825435,0.00615098715779331,0.0123335032223759,0.00579339104432578,0.00611351712514468,0.00857066734465736,0.0102211233243365,0.00530665483910758,0.00400253227365665,0.00619590085446671,0.00456239922024536,0.0100153187133656,0.00823987290451508,0.00596537310093355,0.00683088059919133,0.00426054454023283,0.0045207800376888,0.00406524352471243,0.00434623046239597,0.00624215118026215,0.00473348739109007,0.00222358991756815,0.00409261831048665,0.0050366387390952
