"","alabama","alaska","arizona","arkansas","california","colorado","connecticut","delaware","florida","georgia","hawaii","idaho","illinois","indiana","iowa","kansas","kentucky","louisiana","maine","maryland","massachusetts","michigan","minnesota","mississippi","missouri","montana","nebraska","nevada","new hampshire","new jersey","new mexico","new york","north carolina","north dakota","ohio","oklahoma","oregon","pennsylvania","rhode island","south carolina","south dakota","tennessee","texas","utah","vermont","virginia","washington","west virginia","wisconsin","wyoming"
"2020-11-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-11-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-11-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-11-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-11-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-12-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-12-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-12-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-12-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-01-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-01-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-01-18",0.0152988732442185,0.0405412616519265,0.0175991067750916,0.0242633961617797,0.0158870759203754,0.0154689273335844,0.0318015322694416,0.0202093278260081,0.0186284913212098,0.0212731475537853,0.0271036758649019,0.012529933631581,0.0116406383399574,0.0217999313160992,0.011016503825078,0.0131242008513182,0.0194447758390631,0.0194978658998555,0.016678023152337,0.0145219410481,0.0133119498877035,0.0196270254633108,0.0107931822189079,0.0200841094455846,0.0122871291384554,0.015178597412546,0.0116059576626865,0.0171617314403246,0.0254191309520129,0.0160785844732596,0.0295385421072774,0.0173052976441916,0.0192588789301109,0.0161269170087708,0.0126927801166079,0.0220485995150766,0.0187064460860253,0.0145845236758292,0.010126738266994,0.017717347930168,0.0128393683130654,0.016011568937239,0.0125208128240513,0.016339281251562,0.0347728727320558,0.0246836077434336,0.0160141901720537,0.0459273683881428,0.0120790138968889,0.0196624773088515
"2021-01-25",0.0152988732442185,0.0405412616519265,0.0175991067750916,0.0242633961617797,0.0158870759203754,0.0154689273335844,0.0318015322694416,0.0202093278260081,0.0186284913212098,0.0212731475537853,0.0271036758649019,0.012529933631581,0.0116406383399574,0.0217999313160992,0.011016503825078,0.0131242008513182,0.0194447758390631,0.0194978658998555,0.016678023152337,0.0145219410481,0.0133119498877035,0.0196270254633108,0.0107931822189079,0.0200841094455846,0.0140775431200527,0.015178597412546,0.0116059576626865,0.0171617314403246,0.0254191309520129,0.0160785844732596,0.0295385421072774,0.0162655427300873,0.0192588789301109,0.0161269170087708,0.0126927801166079,0.0220485995150766,0.0187064460860253,0.0145845236758292,0.010126738266994,0.017717347930168,0.0128393683130654,0.016011568937239,0.0125208128240513,0.016339281251562,0.0347728727320558,0.0246836077434336,0.0160141901720537,0.0459273683881428,0.0120790138968889,0.0196624773088515
"2021-02-01",0.0166001717611779,0.022707038479794,0.0239375734424012,0.0213762994839574,0.0230642277656237,0.0158197174632326,0.021052826818481,0.030248035748147,0.0139780126324163,0.0238124181088681,0.0251344494958007,0.0138753000371735,0.0188899826788902,0.0130123448240915,0.0103270605837942,0.0183956415607132,0.0161257744804575,0.0170104207633029,0.0201661398002003,0.0215642988445968,0.0169103156976531,0.0195054706190873,0.026886591808346,0.0164782132093759,0.0158679571016499,0.0163375162056182,0.0122009354690287,0.019358465645097,0.0142571513965633,0.0212480936110782,0.0219099221455859,0.015225787815983,0.0220797431527119,0.0180040191445872,0.0185112746280267,0.0198070922144319,0.0202911952947183,0.0203749122653594,0.0114017043784896,0.0237156139164392,0.0148684288171984,0.0126619703353579,0.0158986985042743,0.015429599640126,0.0170207100544259,0.0359168926696186,0.0235490001651527,0.0158683457125375,0.0280316017095827,0.0207412297082505
"2021-02-08",0.0157252082946864,0.0189492131877761,0.0212539037262246,0.01814447732181,0.0241372242263285,0.0147723271583204,0.0138009353689402,0.0167507605550197,0.0131675908445645,0.0130556812797382,0.0244522610352192,0.0270727305247069,0.0248805985459315,0.0144916789498704,0.0185014345430092,0.0171384526820952,0.0195264449535564,0.0128859759811745,0.0166482356489394,0.0151411774042284,0.0210996010059279,0.0144130889374774,0.0205032590722048,0.018322179620964,0.0221128936120069,0.0204071095373055,0.015999560121029,0.0215551998498695,0,0.0159463826284296,0.0186392118835167,0.0131970278687361,0.0173515318157452,0.021256161518214,0.0183212116838027,0.0179881849759075,0.0165670346542898,0.0162858782025537,0.0154114491008882,0.0159333070437846,0.0176612240636589,0.0155743263239881,0.018048018173186,0.0188615234667866,0.0145279965095594,0.0212506905975646,0.0197441416087035,0.0141331728428697,0.0285771876018141,0.0184482294389966
"2021-02-15",0.0158669450133116,0.0191833751337567,0.0218543577776278,0.0193505185985789,0.0246066173002074,0.0164418348027494,0.0223865790688015,0,0.0163123949694344,0,0,0.0255192093876803,0,0.0159341597493617,0.0218684165543758,0.01935410105114,0.0232779443737844,0.01601539953886,0,0,0.0242747406886985,0.0177064388908188,0.0237352802504091,0.0208399938827039,0.0231992200121695,0.0219107937631487,0.0198319019111393,0.0227602677979454,0,0.0211686090833149,0.0224749829031054,0.0200912653741643,0.0183940596365372,0,0,0.0207479741736505,0.0189312883109563,0,0.0216327149668698,0,0.0208617038661092,0.0173675791578769,0.0210969185802046,0,0.018810443090259,0.0222258998670347,0.0228949677886162,0.0169900947757228,0.0291369501353397,0.0203260576898022
"2021-02-22",0.0160086817319368,0.0194175370797372,0.0224548118290309,0.0205565598753478,0.0250760103740862,0.0181113424471783,0.0309722227686628,0,0.0194571990943043,0,0,0.0239656882506536,0.139698574253038,0.017376640548853,0.0252353985657424,0.0215697494201848,0.0270294437940123,0.0191448230965454,0,0,0.0274498803714691,0.0209997888441602,0.0269673014286135,0.0233578081444438,0.0242855464123322,0.0234144779889919,0.0236642437012496,0.0239653357460214,0,0.0263908355382001,0.0263107539226942,0.0269855028795925,0.0194365874573293,0,0,0.0235077633713936,0.0212955419676227,0,0.0278539808328515,0,0.0240621836685595,0.0191608319917657,0.0241458189872233,0.111315102214225,0.0230928896709586,0.0232011091365048,0.026045793968529,0.0198470167085758,0.0296967126688653,0.0222038859406078
"2021-03-01",0.016150418450562,0.0196516990257178,0.0230552658804341,0.0217626011521167,0.0255454034479651,0.0197808500916073,0.0395578664685242,0.0139764866892566,0.0226020032191741,0.00681317163282188,0.0184672429152722,0.022412167113627,0.0220719387977437,0.0188191213483443,0.028602380577109,0.0237853977892296,0.0307809432142402,0.0222742466542309,0,0,0.0306250200542397,0.0242931387975015,0.0301993226068179,0.0258756224061837,0.0253718728124948,0.0249181622148351,0.0274965854913599,0.0251704036940973,0.0326647556032585,0.0316130619930854,0.030146524942283,0.0338797403850207,0.0204791152781213,0,0,0.0262675525691366,0.0236597956242892,0,0.0340752466988331,0,0.0272626634710099,0.0209540848256545,0.0271947193942419,0.0111186084870295,0.0273753362516582,0.0241763184059749,0.0291966201484417,0.0227039386414289,0.0302564752023909,0.0240817141914134
"2021-03-08",0.0162921551691872,0.0198858609716984,0.0236557199318372,0.0229686424288856,0.0260147965218439,0.0214503577360363,0.0481435101683855,0.0276664770431929,0.025746807344044,0.0143553277118596,0.022048914736657,0.0208586459766003,0.027922331261143,0.0202616021478356,0.0319693625884756,0.0260010461582743,0.0345324426344681,0.0254036702119163,0.0439432696997792,0.0336414042523669,0.0338001597370103,0.0275864887508429,0.0334313437850222,0.0283934366679237,0.0264581992126575,0.0264218464406783,0.0313289272814702,0.0263754716421733,0.0337469063004728,0.0368352884479706,0.0339822959618718,0.0407739778904489,0.0215216430989133,0.0308112339992608,0.0273659818664541,0.0290273417668797,0.0260240492809556,0.0260245503035515,0.0402965125648147,0.0231060853778548,0.0304631432734602,0.0227473376595432,0.0302436198012606,0.0284837806767631,0.0316577828323578,0.025151527675445,0.0323474463283545,0.0255608605742819,0.0308162377359165,0.025959542442219
"2021-03-15",0.0248161973367814,0.0323347104536633,0.0293940425039502,0.0303746802534205,0.0246363585291556,0.0322207942098223,0.0193405317360531,0.0368302375240121,0.0313353594111567,0.0263368607375363,0.0385914376957644,0.0248748408352205,0.0327424415591482,0.024632733570215,0.0328214941383054,0.0376672331050974,0.0398430694825548,0.0285330937696018,0.0475036210433818,0.0376097077360789,0.0375095951823945,0.0267574917250551,0.0357447830543146,0.029409947628248,0.0291402041363674,0.0311767461465598,0.0378114361270317,0.032788599723262,0.0398275625991051,0.0431960793418444,0.037558016741049,0.0387652399550622,0.0307711963012759,0.0300137636493939,0.0341815363095992,0.0348746637802541,0.0303479473464703,0.0448399527121912,0.0400841762012645,0.0330414201368806,0.035389402584669,0.0296408485943539,0.0381790499795854,0.0273271542460139,0.0433080907322065,0.0382406970629355,0.0363509112289144,0.0306709111779077,0.0336986496276613,0.0251239870410742
